commit_hash,package_name,pname,version,fetcher,nixpkgs_target_bump
05810d4eb44fa65223cda52e93e3922df70d6bbb,l8w8jwt,l8w8jwt,2.5.0,"fetchFromGitea {
    domain = ""codeberg.org"";
    owner = ""GlitchedPolygons"";
    repo = ""l8w8jwt"";
    tag = finalAttrs.version;
    fetchSubmodules = true;
    hash = ""sha256-aR3r84AYvCNx3jm9lB1qtbbEh9rU3LTkI+TK9LPQaPk="";
  }",08b8f92ac6354983f5382124fef6006cade4a1c1
b20f397ed06188a3014e0ccf51d7eb0d2c414263,everett,everett,3.4.0,"fetchFromGitHub {
    owner = ""willkg"";
    repo = ""everett"";
    tag = ""v${version}"";
    hash = ""sha256-olYxUbsKaL7C5UTAPwW+EufjbWbbHZdZcQ/lfogNJrg="";
  }",ad4e6dd68c30bc8bd1860a27bc6f0c485bd7f3b6
e4a2bc9fa778bcf4a317041d9a54c37a791bb25c,ostui,ostui,1.0.4,"fetchFromSourcehut {
    owner = ""~ser"";
    repo = ""ostui"";
    rev = ""v${finalAttrs.version}"";
    hash = ""sha256-efX19jkJnXyO4iuY2EZqhtLJZ7R/Q2JQZf72gyLgY8k="";
  }",ca77296380960cd497a765102eeb1356eb80fed0
deaa2123a24eab43b990a842ca96ef3766855997,jupyter-themes,jupyter-themes,0.20.0,"fetchFromGitHub {
    owner = ""dunovank"";
    repo = ""jupyter-themes"";
    tag = ""v${version}"";
    hash = ""sha256-AWbUXMOA6k2LpZtcJOPxTZb1oL5vLDbBq4aEhXWvy9M="";
  }",08b8f92ac6354983f5382124fef6006cade4a1c1
c5cb903e37dd55fdd406b2791ac64cff42d1adfa,ycm-cmake-modules,ycm-cmake-modules,0.18.4,"fetchFromGitHub {
    owner = ""robotology"";
    repo = ""ycm-cmake-modules"";
    rev = ""v${version}"";
    hash = ""sha256-Xmc23r3hmwg9v620KGfUV/s7feJUVVZD1OaT3TAQBBY="";
  }",08b8f92ac6354983f5382124fef6006cade4a1c1
6497c8c0a09a9261a6b29a19a3390d1fb1c18b61,hydrasect,hydrasect,0.1.0-unstable-2025-08-27,"fetchFromGitHub {
    owner = ""blitz"";
    repo = ""hydrasect"";
    rev = ""88161c6d8dce16bf832599cf8ab544bbe5857c00"";
    hash = ""sha256-Na7MlT+OXHZBtCKqJ0IzK4k3XfvQhsY+lnUJFG66YDU="";
  }",a3f75d80983edb6010b08b9e6ce889811129a26c
21d9c45bbba5e3f8b5ddaf4a4da243559531ce4a,nirius,nirius,0.4.3,"fetchFromSourcehut {
    owner = ""~tsdh"";
    repo = ""nirius"";
    rev = ""nirius-${version}"";
    hash = ""sha256-JAoKuM+A9AO1erhpWIYKq8lWjRAYjDKqxf1r/Fu2IAM="";
  }",0d7c15863b251a7a50265e57c1dca1a7add2e291
679309d85d89d7797a0b8a9500e0d04521fb2f8d,brush-splat,brush-splat,0.2.0,"fetchFromGitHub {
    owner = ""ArthurBrussee"";
    repo = ""brush"";
    tag = finalAttrs.version;
    hash = ""sha256-IvsHYCM/M2hHozzKwovgXpcW1b7MSEGneU62y1k8U9U="";
  }",c6a788f552b7b7af703b1a29802a7233c0067908
8e8fd0cdd5d3c831c953401cd112937999f684df,lrcsnc,lrcsnc,0.1.0,"fetchFromGitHub {
    owner = ""Endg4meZer0"";
    repo = ""lrcsnc"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-gKb0cTpCPlyvJFthV1csn8HaVcUvXq+KC+nTT5sGhww="";
  }",ca77296380960cd497a765102eeb1356eb80fed0
f7548864712cccad29d63af212c7563f274be5d7,cloudflare-ddns,cloudflare-ddns,1.15.1,"fetchFromGitHub {
    owner = ""favonia"";
    repo = pname;
    rev = ""v${version}"";
    hash = ""sha256-/806eUsuWhiCnvO1DasPW2xVFYYxnmki3KIDre7gjrg="";
  }",dab3a6e781554f965bde3def0aa2fda4eb8f1708
a2b1feab7461c2af0f87016650cf7daa3c1f3468,types-regex,types-regex,2025.9.1.20250903,"fetchPypi {
    pname = ""types_regex"";
    inherit version;
    hash = ""sha256-IwEW9ktcCLBhCdlQCG5V/ICbiipdE+gCGKx880+arIQ="";
  }",af745796c2755d6f3a6d835967862184d53a17ff
76dc9802697e0f03b3cd211716e0d30f35727116,odhcp6c,odhcp6c,0-unstable-2025-02-06,"fetchgit {
    url = ""https://git.openwrt.org/project/odhcp6c.git"";
    rev = ""8aa8b706727a6a6a841be42ef35a629ed635db3e"";
    hash = ""sha256-cFDiT8EC8/2yuLM6dTWTzwxSbFpc7zuUKx2SHbR4PfQ="";
  }",c860cf0b3a0829f0f6cf344ca8de83a2bbfab428
2db70b73d115a6fafeb2b4bb4c224316919d1011,abseil-cpp_202508,abseil-cpp,20250814.0,"fetchFromGitHub {
    owner = ""abseil"";
    repo = ""abseil-cpp"";
    tag = finalAttrs.version;
    hash = ""sha256-6Ro7miql9+wcArsOKTjlyDSyD91rmmPsIfO5auk9kiI="";
  }",6d7ec06d6868ac6d94c371458fc2391ded9ff13d
d9a2ceda140fee2b36ec6c781e2f95dfb75f0a4e,sphinx-last-updated-by-git,sphinx-last-updated-by-git,0.3.8-unstable-2025-08-26,"fetchFromGitHub {
    owner = ""mgeier"";
    repo = ""sphinx-last-updated-by-git"";
    rev = ""07ac1a98af2a927e773a65c6524ce83067c977b8"";
    hash = ""sha256-2TGFR11Ejh/9zpVC/TEdmMNaBt38wE5yeJeYixZSVUE="";
    fetchSubmodules = true;
    leaveDotGit = true;
  }",6d7ec06d6868ac6d94c371458fc2391ded9ff13d
7f1c48cc9c284a5860803d30ac6948cac25ee46c,tf,tf,2.11.1,"fetchFromGitHub {
    owner = ""dex4er"";
    repo = ""tf"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-EWD6BfOAZR/PucDhJmLStjBNVgXCLW45g8stVhoMyO8="";
  }",098982b6eca9b809cc2f583e733338f5a36b3ad8
2cd2faedd88375f7b252ba0ad52ca085c2109a0c,emhash,emhash,1.0.1,"fetchFromGitHub {
    owner = ""ktprime"";
    repo = ""emhash"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-dFj/QaGdTJYdcxKlS9tES6OHae8xPMnrG9ccRNM/hi8="";
  }",ad4e6dd68c30bc8bd1860a27bc6f0c485bd7f3b6
87363e629ba411a91df8eb9171de6865fd2773a1,audiomatch,audiomatch,0.2.2,"fetchFromGitHub {
    owner = ""unmade"";
    repo = ""audiomatch"";
    tag = version;
    hash = ""sha256-I7gTP2lwg4EDNmI+tVmI721/nEDShb7q21tD9tRbskY="";
  }",d33e926c80e6521a55da380a4c4c44a7462af405
c8757324a48e9eb776faf2b55686a3f5a8c8a2e1,super-collections,super-collections,0.5.4,"fetchFromGitHub {
    owner = ""fralau"";
    repo = ""super-collections"";
    tag = ""v${version}"";
    hash = ""sha256-gp5BREoa1oHGm1ymDlIdlLTqyIvB0RmkNLYDJssI3VE="";
  }",ca77296380960cd497a765102eeb1356eb80fed0
292eaf7cc1ee90611e16aa649695bc55434ee69f,doubles,doubles,1.5.3,"fetchFromGitHub {
    owner = ""uber"";
    repo = ""doubles"";
    tag = ""v${version}"";
    hash = ""sha256-7yygZ00H2eIGuI/E0dh0j30hicJKBhCqyagY6XAJTCA="";
  }",098982b6eca9b809cc2f583e733338f5a36b3ad8
4a09f3a1f5814effce52574399c2b7e9579a0b8f,crates-lsp,crates-lsp,0.4.2,"fetchFromGitHub {
    owner = ""MathiasPius"";
    repo = ""crates-lsp"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-s42nWQC2tD7vhQNPdTQNRokwXqeBhELidVYTlos+No0="";
  }",d33e926c80e6521a55da380a4c4c44a7462af405
d4b75c56083a889b23be7c95f27d64a8af39fca2,pyiceberg-core,pyiceberg-core,0.6.0,"fetchFromGitHub {
    owner = ""apache"";
    repo = ""iceberg-rust"";
    tag = ""v${version}"";
    hash = ""sha256-vRSZnMkZptGkLZBN1RRu0YGRQCOgJioBIghXnvU9UXc="";
  }",d33e926c80e6521a55da380a4c4c44a7462af405
935c9cc8793a9b4d19eb2887bf5e609d8a8615c9,biocutils,biocutils,0.2.3,"fetchFromGitHub {
    owner = ""BiocPy"";
    repo = ""BiocUtils"";
    tag = ""${version}"";
    hash = ""sha256-4LzXBP/cp+nqIOM5QZIa1QptkSfv3fqdACHEHjJUtsw="";
  }",d33e926c80e6521a55da380a4c4c44a7462af405
4d63e0d216b2e05185226589867aae64f828d5d0,spit,spit,0.1,"fetchFromGitHub {
    owner = ""leahneukirchen"";
    repo = ""spit"";
    tag = ""v${version}"";
    hash = ""sha256-bvcx+bQyi5tWDwuqdOv2h6q1ZSEHO9bHV2lfvRhL7iw="";
  }",37ff64b7108517f8b6ba5705ee5085eac636a249
0ebca7541f5900abcb2b17d6a0e1b9cb0f8df512,uradvd,uradvd,0-unstable-2025-08-16,"fetchFromGitHub {
    owner = ""freifunk-gluon"";
    repo = ""uradvd"";
    rev = ""b37524dfb0292c425fd61f5bffb3101fb1979264"";
    hash = ""sha256-PyOAt9dTFdHHF7OlHi9BBTjCN2Hmk8BsHkD2rV94ZDM="";
  }",ca77296380960cd497a765102eeb1356eb80fed0
00bb68554edee37b5456ec90ed44533d0facf6fd,prek,prek,0.1.6,"fetchFromGitHub {
    owner = ""j178"";
    repo = ""prek"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-MVdd67ssP64aEV6rjNA3fxypqKn0lJe/UN2waCEkLJM="";
  }",ca77296380960cd497a765102eeb1356eb80fed0
3cf56fb1651ee665781c620b8eda6c239546ca9b,unordered_dense,unordered-dense,4.5.0,"fetchFromGitHub {
    owner = ""martinus"";
    repo = ""unordered_dense"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-TfbW+Pu8jKS+2oKldA6sE4Xzt0R+VBPitGv89OWxUjs="";
  }",ca77296380960cd497a765102eeb1356eb80fed0
1e1c03fc1fec1e963af1df19a085dfb5f20870f8,victoriatraces,VictoriaTraces,0.2.0,"fetchFromGitHub {
    owner = ""VictoriaMetrics"";
    repo = ""VictoriaTraces"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-b4/ix191xtW2HpczfRbez2gibgGx7jBRm0hvuP/rTpA="";
  }",ca77296380960cd497a765102eeb1356eb80fed0
bd56cefe0df13f8e6f2de64014a125b19f1d506f,kantoku,kantoku,0.18.3,"fetchFromGitHub {
    owner = ""bentoml"";
    repo = ""kantoku"";
    tag = version;
    hash = ""sha256-pI79B7TDZwL4Jz5e7PDPIf8iIGiwCOKFI2jReUt8UNg="";
  }",ca77296380960cd497a765102eeb1356eb80fed0
f2357009792624063213e836faa7cb7d66a60146,wassima,wassima,2.0.1,"fetchFromGitHub {
    owner = ""jawah"";
    repo = ""wassima"";
    tag = version;
    hash = ""sha256-MUGB8x4+G+B4cknCeiCcTqKwa8Gea8QrRyM4sYbVxdA="";
  }",f937f8ecd1c70efd7e9f90ba13dfb400cf559de4
0173b5c7aebc72d13b19532ce23f1a18e36728bd,shira,shira,1.7.1-unstable-2025-08-31,"fetchFromGitHub {
    owner = ""KraXen72"";
    repo = ""shira"";
    rev = ""a7478efa434597324458441f328c1b2f84c04dbc"";
    hash = ""sha256-k15GaOmS0rlQBQldnLo1SzIyCkNQux6P5b7ZG2BIa90="";
  }",37ff64b7108517f8b6ba5705ee5085eac636a249
b66c11dc88aa026f7336a30e73e3ff0b70b4deb3,cosmic-reader,cosmic-reader,0-unstable-2025-08-29,"fetchFromGitHub {
    owner = ""pop-os"";
    repo = ""cosmic-reader"";
    rev = ""b877809273243f0630b250fd60f12fff48e0bd22"";
    hash = ""sha256-kJApZgQkHDP6lD9E2vPLyVGQ0o/xibm83N9CfIJAd0A="";
  }",ca77296380960cd497a765102eeb1356eb80fed0
5cd8d9c3b2dd386679fc249426d6a5954179f7b4,cv2-enumerate-cameras,cv2_enumerate_cameras,1.2.2,"fetchFromGitHub {
    owner = ""lukehugh"";
    repo = ""cv2_enumerate_cameras"";
    tag = ""v${version}"";
    hash = ""sha256-BInGgnsvRrfTaofqZzf5LawM/Lbr0vdgU/l7j/VQi1o="";
  }",58dcbf1ec551914c3756c267b8b9c8c86baa1b2f
0d54c60268b8fe05a2d5b145ebe2c1d86b3ceb31,locust-cloud,locust-cloud,1.26.3,"fetchFromGitHub {
    owner = ""locustcloud"";
    repo = ""locust-cloud"";
    tag = version;
    hash = ""sha256-gOlCxu6f3+T3tmAIolze7K/+aViqO8DjuooXqEELUvs="";
  }",ca77296380960cd497a765102eeb1356eb80fed0
f509d54658e535bd8ec023a3c0285f7a11da4089,lazyssh,lazyssh,0.2.0,"fetchFromGitHub {
    owner = ""Adembc"";
    repo = ""lazyssh"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-0R/H+HaJ13dQhLbFgLAvv4MhXADT3UqWeyTgegKjFxM="";
  }",ca77296380960cd497a765102eeb1356eb80fed0
f8d0dc70c010667499743a164bf415015a1d5c3c,plakar,plakar,1.0.3,"fetchFromGitHub {
    owner = ""PlakarKorp"";
    repo = ""plakar"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-4fJB00poA06aQC//zw6L0bRXa8KauFJfZbniCu+vrac="";
  }",ca77296380960cd497a765102eeb1356eb80fed0
788d47d8c312d0d622752ae7c0a9a8bad43cbff2,vacuum-tube,vacuum-tube,1.3.15,"fetchFromGitHub {
    owner = ""shy1132"";
    repo = ""VacuumTube"";
    tag = ""v${version}"";
    hash = ""sha256-dwUmAMogBBzpMFsoF2OP0otMz1tH9Jo3fchjWqMWIV0="";
  }",ca77296380960cd497a765102eeb1356eb80fed0
0efa842a7648dc80f6e743edc0f6c4989ff07fc5,texsurgery,texsurgery,0.6.3,"fetchPypi {
    inherit pname version;
    hash = ""sha256-zoOeTRHcpDnXJ1QC7BIz9guzqL9Q7kmJ5VSGEyqanfY="";
  }",ca77296380960cd497a765102eeb1356eb80fed0
5c61cbbe65b9bffb225508e43ac55fa8c59fa98c,llama-stack-client,llama-stack-client,0.2.20,"fetchPypi {
    pname = ""llama_stack_client"";
    inherit version;
    hash = ""sha256-NWJX8KS7tkIF+J4RPXFZJYU9XjTsdE5yRm2nJ5C6QVs="";
  }",ca77296380960cd497a765102eeb1356eb80fed0
533ea25b0053990cc97e5a6be9df5af859717374,llama-index-vector-stores-milvus,llama-index-vector-stores-milvus,0.9.1,"fetchPypi {
    pname = ""llama_index_vector_stores_milvus"";
    inherit version;
    hash = ""sha256-8alWmT1CglPpvDqbav7AoahIOcabchsiUmrAbBeOyZI="";
  }",ca77296380960cd497a765102eeb1356eb80fed0
838e1e480df95a33dee952cdb24fec385a0d3885,llama-index-readers-docling,llama-index-readers-docling,0.4.0,"fetchPypi {
    pname = ""llama_index_readers_docling"";
    inherit version;
    hash = ""sha256-b9UxJWlh/KnfTIOcKe9jiWCD1VknqeJH2hQjrDNmsOg="";
  }",ca77296380960cd497a765102eeb1356eb80fed0
ae493e85606dedbf147d0a8ab503fa14d715563d,cosmic-ext-applet-external-monitor-brightness,cosmic-ext-applet-external-monitor-brightness,0.0.1-unstable-2025-08-05,"fetchFromGitHub {
    owner = ""cosmic-utils"";
    repo = ""cosmic-ext-applet-external-monitor-brightness"";
    rev = ""23104965bd9ab1988b040a60f3f1e5d64038e7ce"";
    hash = ""sha256-+Hu9bLEbue9bXaGfKa3InhdFI6qsBxccyQY8qzBYFPk="";
  }",ca77296380960cd497a765102eeb1356eb80fed0
e1d28ae48680298adaf1b58f97c5453623218ec8,ia-writer-mono,ia-writer-mono,0-unstable-2023-06-16,"fetchFromGitHub {
    owner = ""iaolo"";
    repo = ""iA-Fonts"";
    rev = ""f32c04c3058a75d7ce28919ce70fe8800817491b"";
    hash = ""sha256-2T165nFfCzO65/PIHauJA//S+zug5nUwPcg8NUEydfc="";
  }",be9e214982e20b8310878ac2baa063a961c1bdf6
243e72790736b3f8d23ddd4d10e6f93383cbffd6,llama-index-node-parser-docling,llama-index-node-parser-docling,0.4.0,"fetchPypi {
    pname = ""llama_index_node_parser_docling"";
    inherit version;
    hash = ""sha256-3D2X5sKAaweJG5w5qVeCEMgvKPZVUdI4/GsSwB9zfQ4="";
  }",ca77296380960cd497a765102eeb1356eb80fed0
8fcdda901ef7687507e81564c671c52631da939c,portfolio_rs,portfolio_rs,0.6.0,"fetchFromGitHub {
    owner = ""MarkusZoppelt"";
    repo = ""portfolio_rs"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-WCz41eJciYwvljiyg5MESiz4eUXBpot7+j81PPyG+fY="";
  }",ca77296380960cd497a765102eeb1356eb80fed0
31a558c5f0962c90cb551db4b68f38de033bab0a,gemini-cli-bin,gemini-cli-bin,0.3.4,"fetchurl {
    url = ""https://github.com/${owner}/${repo}/releases/download/v${finalAttrs.version}/${asset}"";
    hash = ""sha256-aVcizpbzV1hPsuMSGRxgMGXTyF+0yBqGk7EwPnKFDyQ="";
  }",9585e9192aadc13ec3e49f33f8333bd3cda524df
b68ec0c4bfc7052e465ccb579c2b1ab0f3c747ef,targ,targ,0.6.0,"fetchFromGitHub {
    owner = ""piccolo-orm"";
    repo = ""targ"";
    tag = version;
    hash = ""sha256-myQe8Gpnx5CqKnYNK0PZ2P7o+eVWKLInjyTaZd30WxU="";
  }",ca77296380960cd497a765102eeb1356eb80fed0
561fd4e670ad296c5b7a2850442243e6fb51f265,fast-query-parsers,fast-query-parsers,1.0.3,"fetchFromGitHub {
    owner = ""litestar-org"";
    repo = ""fast-query-parsers"";
    tag = ""v${version}"";
    hash = ""sha256-08xL0sOmUzsZYtM1thYUV93bj9ERr3LaVrW46zBrzeE="";
  }",ca77296380960cd497a765102eeb1356eb80fed0
7d00bc8d8c5607cc32e8661fafac1ab7a4d83f8d,beanhub-inbox,beanhub-inbox,0.2.3,"fetchFromGitHub {
    owner = ""LaunchPlatform"";
    repo = ""beanhub-inbox"";
    tag = version;
    hash = ""sha256-WWfZsJRm2rJI85vmFt/AtV++5vpSTJZpRrk3PdHMhAA="";
  }",ca77296380960cd497a765102eeb1356eb80fed0
87f19f9c8ca7ffa35b2659d7b51f8e4b9f1b293a,meshcore,meshcore,2.1.5,"fetchPypi {
    inherit pname version;
    sha256 = ""sha256-gXofzLmydfN0Shrrlbwk+6Rr2kARPqypP6+43rHZOJE="";
  }",ca77296380960cd497a765102eeb1356eb80fed0
a784a11d3ab7c29473592e5968316c11e3ebd485,dli,dli,0-unstable-2025-09-06,"fetchFromGitHub {
    owner = ""haylinmoore"";
    repo = ""dli"";
    rev = ""176302f80cf771a7a15d9df58c3296a979f18e28"";
    hash = ""sha256-I8ozN5ucBhsArehSQibTLlYavq+4rBRUvU42Cli4KVo="";
  }",ca77296380960cd497a765102eeb1356eb80fed0
8c19806822238ff349fe4d7fdedf64b591bffae1,libfrida-core,libfrida-core,17.2.17,"fetchurl {
    inherit (source) url hash;
  }",aaff8c16d7fc04991cac6245bee1baa31f72b1e1
34e35a0ca6c348bd05bbe5bab3ded066ff576b68,lightway,lightway,0-unstable-2025-09-04,"fetchFromGitHub {
    owner = ""expressvpn"";
    repo = ""lightway"";
    rev = ""4eb836158607c83d47226703de5a043519586782"";
    hash = ""sha256-sNhTdJTxNxHMVswyzizgBfGbmJhYmMZY/5nVD7ScLjM="";
  }",ca77296380960cd497a765102eeb1356eb80fed0
1fe43afee2cb3f0ab767b10b72eb25d5597aa00e,timg,timg,1.1.6,"fetchPypi {
    inherit pname version;
    hash = ""sha256-k42TmsNQIwD3ueParfXaD4jFuG/eWILXO0Op0Ci9S/0="";
  }",58dcbf1ec551914c3756c267b8b9c8c86baa1b2f
eb8a4b0917a38479708873584a6ca34d5993f096,sixelcrop,sixelcrop,0.1.9,"fetchPypi {
    inherit pname version;
    hash = ""sha256-1sBaxPvW4gH3lK3tEjAPtCdXMXLAVEof0lpIpmpbyG8="";
  }",58dcbf1ec551914c3756c267b8b9c8c86baa1b2f
b102c5b9af712ab6217925ebbec0f71e87c951d6,globus-cli,globus-cli,3.36.0,"fetchFromGitHub {
    owner = ""globus"";
    repo = ""globus-cli"";
    tag = version;
    hash = ""sha256-Phu7nXMICSBFUX8wfzwA4ORBJIkhTDCMCqTyZvcG93c="";
  }",c6a788f552b7b7af703b1a29802a7233c0067908
c9a3a473d50be544ab2496d87daab916fb2d35ca,doxx,doxx,0-unstable-2025-08-18,"fetchFromGitHub {
    owner = ""bgreenwell"";
    repo = ""doxx"";
    rev = ""5c957470de1fa937cf96cd847286e2d3ee37cbee"";
    hash = ""sha256-ZCvb8FnGdpzEDqYCIFjg+hiO3OZNnZ2+dSDVLx+crTU="";
  }",ca77296380960cd497a765102eeb1356eb80fed0
76f5eebb27c46cf92e2db8b3e326e027c36dd963,zuban,zuban,0.0.21,"fetchFromGitHub {
    owner = ""zubanls"";
    repo = ""zuban"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-llAJwqJmOtauA7pi7dYZhVH0yFBNN65q2y8ecc9hAJY="";
  }",c6a788f552b7b7af703b1a29802a7233c0067908
bf312b98a649d2656f914a56c1ba612f242636d8,python-pooldose,python-pooldose,0.6.0,"fetchFromGitHub {
    owner = ""lmaertin"";
    repo = ""python-pooldose"";
    tag = version;
    hash = ""sha256-hKZOOeTigK8E+MAq5+zUmdWwGrAn+0ZGmOn66QTU1RM="";
  }",0987f8f26d7b889e23a7c533ae6d998b27924899
a9c1dfc9d387251c5275e1e528c28aa5aaa10b71,jsign,jsign,7.2,"fetchFromGitHub {
    owner = ""ebourg"";
    repo = ""jsign"";
    tag = version;
    hash = ""sha256-ngAwtd4C3KeLq9sM15B8tWS34AH81azYEjXg3+Gy5NA="";
  }",c6a788f552b7b7af703b1a29802a7233c0067908
9601e3275e4995425fb047e7815875f7c177a88e,hii,hii,1.1.5-unstable-2025-08-03,"fetchFromGitHub {
    owner = ""nmeum"";
    repo = ""hii"";
    rev = ""6c07f4955a85eb32fcc0589238d5a00c1a8722f2"";
    sha256 = ""sha256-CXpN57T+o5MPoUxwL48GfEedz05TK8+jPFgdSIdqk+8="";
  }",0987f8f26d7b889e23a7c533ae6d998b27924899
507dc27677763d72b70fa793b7347915901c27bf,kmidimon,kmidimon,1.4.1,"fetchFromGitHub {
    owner = ""pedrolcl"";
    repo = ""kmidimon"";
    tag = ""RELEASE_${lib.replaceStrings [ ""."" ] [ ""_"" ] finalAttrs.version}"";
    hash = ""sha256-cITRv/k7NJvTPJYNjDXb21ctr69ThIJppmBwrmj7O74="";
  }",58dcbf1ec551914c3756c267b8b9c8c86baa1b2f
d3410cf27e8970ef21e63a7a72985f4195333101,ee,ee,1.5.2,"fetchgit {
    url = ""https://git.freebsd.org/src.git"";
    tag = ""release/14.3.0"";
    outputHash = ""sha256-nMhHXeoam9VtUuhhi0eoGZfcW9zZhpYQKVYbkAbfgc0="";
    rootDir = ""contrib/ee"";
  }",aaff8c16d7fc04991cac6245bee1baa31f72b1e1
2255d0e133c7ea0a8e801b77cf02783819666821,mado,mado,0.3.0,"fetchFromGitHub {
    owner = ""akiomik"";
    repo = ""mado"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-wAuV4w0dKfUbJVLTdp59/u4y13SPy3wkRfTlpvyE/zY="";
  }",c6a788f552b7b7af703b1a29802a7233c0067908
3a2e210a3e868e5250b40b7955e8a2748def9763,colcon-installed-package-information,colcon-installed-package-information,0.2.1,"fetchFromGitHub {
    owner = ""colcon"";
    repo = ""colcon-installed-package-information"";
    tag = version;
    hash = ""sha256-7PjLWLwX5QwxWCN1iWOGB3cyArjnxQKT5BHmukj0MII="";
  }",c6a788f552b7b7af703b1a29802a7233c0067908
fcea3563e6d7f0cd60eebd698408c8c443e1fc53,semtools,semtools,1.2.0,"fetchFromGitHub {
    owner = ""run-llama"";
    repo = ""semtools"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-wpOKEESM3uG9m/EqWnF2uXITbrwIhwe2MSA0FN7Fu+w="";
  }",aaff8c16d7fc04991cac6245bee1baa31f72b1e1
7be2f4cdc6b5e12cea3b3674cb95f20f9e4b20c3,moyopy,moyopy,0.4.4,"fetchFromGitHub {
    owner = ""spglib"";
    repo = ""moyo"";
    tag = ""v${version}"";
    hash = ""sha256-TWZAqvtPeJqKXUFiNxD8H/aqjiDSWaTkMEQW0cuhEMY="";
  }",aaff8c16d7fc04991cac6245bee1baa31f72b1e1
951fbc91a4fff1eed37d8e3b23f190ac27a13a7a,yaml2nix,yaml2nix,0.3.0,"fetchFromGitHub {
    owner = ""euank"";
    repo = ""yaml2nix"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-DkHWWpvBco2yodyOk40LjTNcoaJ1bFKf0JY9OwWgy5M="";
  }",58dcbf1ec551914c3756c267b8b9c8c86baa1b2f
e30106c7f831b14315655240dc1bbec03285d843,metee,metee,6.0.1,"fetchFromGitHub {
    owner = ""intel"";
    repo = ""metee"";
    tag = finalAttrs.version;
    hash = ""sha256-PwIadjg1D7WumqVgkpfnXkdUzIOjzA+b3Jjk30epAE8="";
  }",58dcbf1ec551914c3756c267b8b9c8c86baa1b2f
0226752420f0fb420a59696e43e10630bbee420d,mkdocs-table-reader-plugin,mkdocs-table-reader-plugin,3.1.0,"fetchFromGitHub {
    owner = ""timvink"";
    repo = ""mkdocs-table-reader-plugin"";
    tag = ""v${version}"";
    hash = ""sha256-XyMz0CeLQderzzz/Z3H6rja619wPzx42X3jz30wt6a8="";
  }",a918bb3594dd243c2f8534b3be01b3cb4ed35fd1
87c2d6a4f68915480b2bf9ff5c7d776cc885ad26,pbc,pbc,1.0.0,"fetchurl {
    url = ""https://crypto.stanford.edu/pbc/files/${finalAttrs.pname}-${finalAttrs.version}.tar.gz"";
    hash = ""sha256-GCdaNnKDB3uv419EMgBJnjsZxKN1SVPaKhsvDWtZItw="";
  }",58dcbf1ec551914c3756c267b8b9c8c86baa1b2f
1b0478e165bfbbc666e4cd60124be35db3881798,angrr,angrr,0.1.1,"fetchFromGitHub {
    owner = ""linyinfeng"";
    repo = ""angrr"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-SL4UBDoD0pvpCKokQvKLAcS9cQJaFiA+IjswFARswdM="";
  }",58dcbf1ec551914c3756c267b8b9c8c86baa1b2f
1236f2ad0b808d493e8cb2742083ae81ae4a72bd,colcon-recursive-crawl,colcon-recursive-crawl,0.2.3,"fetchFromGitHub {
    owner = ""colcon"";
    repo = ""colcon-recursive-crawl"";
    tag = version;
    hash = ""sha256-zmmEelMjsIbXy5LchZMtr2+x+Ne2c2PhexLjbkZJmm8="";
  }",37ff64b7108517f8b6ba5705ee5085eac636a249
aa3f01e9bb47613f2be2169ad03ac9c5debc7a4d,raccoin,raccoin,0.2.0,"fetchFromGitHub {
    owner = ""bjorn"";
    repo = ""raccoin"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-6BwRFU8qU6K0KqKdK+soKcWU2LPxkKKPOcn2gupunGg="";
  }",37ff64b7108517f8b6ba5705ee5085eac636a249
d15a686e8d18f50d6191e1d1082720ce844a621b,finit,finit,4.14,"fetchFromGitHub {
    owner = ""troglobit"";
    repo = ""finit"";
    tag = finalAttrs.version;
    hash = ""sha256-v4QHc6pX50z4j4UBpw7J2k78Pqt7n503qiDRDWyrhOc="";
  }",aca2499b79170038df0dbaec8bf2f689b506ad32
185611390cb96448197c79a60964048ce1820218,databackend,databackend,0.0.3,"fetchFromGitHub {
    owner = ""machow"";
    repo = ""databackend"";
    tag = ""v${version}"";
    hash = ""sha256-M5Nm33Vae6FDy4aurru4CeHjeNxyZZnqzpdkqNEvrm0="";
  }",37ff64b7108517f8b6ba5705ee5085eac636a249
